InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
754618,SKU_1846,"Wall Clock",32,"2020-02-26 12:00:00",33.79,88163.0,Sweden,0.05,"Credit Card",5.26,Electronics,In-store,"Not Returned","Royal Mail",Rome,Medium,1079.68,1074.42
488349,SKU_1825,Backpack,12,"2020-02-26 15:00:00",11.54,73682.0,Sweden,0.49,paypall,8.77,Electronics,Online,"Not Returned","Royal Mail",Rome,Medium,132.6,123.83
913738,SKU_1246,Backpack,41,"2020-02-27 10:00:00",57.8,22086.0,Portugal,0.21,paypall,8.08,Electronics,Online,Returned,FedEx,Paris,Medium,2361.19,2353.11
605155,SKU_1068,"Wall Clock",17,"2020-02-27 14:00:00",42.41,71973.0,Germany,0.45,"Credit Card",9.39,Electronics,In-store,"Not Returned",DHL,Rome,Low,713.32,703.93
415172,SKU_1830,"USB Cable",29,"2020-02-27 17:00:00",37.58,71387.0,Belgium,0.24,"Credit Card",28.06,Electronics,Online,"Not Returned","Royal Mail",Paris,Medium,1082.86,1054.8
100126,SKU_1093,"Wireless Mouse",5,"2020-02-27 19:00:00",31.98,18132.0,"United Kingdom",0.27,"Bank Transfer",21.83,Electronics,In-store,"Not Returned",DHL,Paris,Medium,158.55,136.72
209945,SKU_1429,"USB Cable",35,"2020-02-28 00:00:00",63.57,98162.0,Spain,0,paypall,18.89,Electronics,In-store,"Not Returned","Royal Mail",Paris,High,2224.95,2206.06
562120,SKU_1568,"Blue Pen",20,"2020-02-28 06:00:00",98.23,89663.0,Australia,0.11,"Credit Card",14.33,Electronics,Online,"Not Returned",DHL,Rome,Low,1962.4,1948.07
748373,SKU_1932,"Wireless Mouse",7,"2020-02-28 15:00:00",26.56,88582.0,"United States",0.38,"Credit Card",28.69,Electronics,In-store,"Not Returned",UPS,Paris,Medium,183.26,154.57
430388,SKU_1011,"Wall Clock",18,"2020-02-28 23:00:00",13.04,82365.0,Norway,0.22,"Bank Transfer",21.1,Electronics,In-store,"Not Returned","Royal Mail",London,Medium,230.76,209.66
767054,SKU_1930,"Office Chair",33,"2020-02-29 00:00:00",78.34,12262.0,Sweden,0.28,paypall,17.9,Electronics,Online,"Not Returned",DHL,Rome,Medium,2575.98,2558.08
950163,SKU_1765,T-shirt,49,"2020-02-29 09:00:00",41.92,16461.0,Sweden,0.23,"Bank Transfer",26.63,Electronics,In-store,"Not Returned",DHL,Berlin,Medium,2042.81,2016.18
863978,SKU_1955,Headphones,34,"2020-02-29 11:00:00",7.55,84992.0,Italy,0.11,"Bank Transfer",22.13,Electronics,In-store,"Not Returned",DHL,Rome,High,252.96,230.83
632358,SKU_1630,Backpack,15,"2020-02-29 14:00:00",99.24,31260.0,Belgium,0.13,"Credit Card",27.93,Electronics,Online,Returned,"Royal Mail",Rome,Low,1486.65,1458.72
226161,SKU_1225,"White Mug",29,"2020-02-29 15:00:00",56.84,31012.0,Norway,0.39,"Bank Transfer",20.71,Electronics,Online,"Not Returned",DHL,Paris,Low,1637.05,1616.34
632954,SKU_1446,Backpack,25,"2020-02-29 16:00:00",51.64,88641.0,Portugal,0.45,paypall,5.02,Electronics,In-store,"Not Returned",FedEx,London,High,1279.75,1274.73
666202,SKU_1202,"USB Cable",4,"2020-02-29 20:00:00",3.68,78216.0,Portugal,0.06,"Bank Transfer",14.95,Electronics,In-store,"Not Returned",DHL,Paris,High,14.48,-0.47
752026,SKU_1674,Headphones,43,"2020-02-29 22:00:00",20.11,49774.0,Italy,0.31,paypall,16.49,Electronics,Online,"Not Returned",FedEx,London,Medium,851.4,834.91
346726,SKU_1735,Headphones,23,"2020-03-01 13:00:00",55.1,23977.0,Sweden,0.09,"Bank Transfer",28.05,Electronics,In-store,"Not Returned",DHL,Berlin,Low,1265.23,1237.18
670451,SKU_1261,Notebook,49,"2020-03-01 15:00:00",12.94,29065.0,Spain,0.16,paypall,6.38,Electronics,Online,"Not Returned","Royal Mail",Berlin,Low,626.22,619.84
119816,SKU_1219,"Office Chair",24,"2020-03-01 16:00:00",70.74,86912.0,Australia,0.44,"Bank Transfer",15.19,Electronics,In-store,"Not Returned",FedEx,London,Medium,1687.2,1672.01
721019,SKU_1386,"Office Chair",43,"2020-03-01 20:00:00",90.43,43054.0,France,0.04,"Bank Transfer",7.81,Electronics,Online,"Not Returned","Royal Mail",Paris,Medium,3886.77,3878.96
306524,SKU_1021,"Office Chair",14,"2020-03-01 22:00:00",42.87,54382.0,Germany,0.05,"Bank Transfer",18.42,Electronics,Online,"Not Returned",UPS,Rome,High,599.48,581.06
687111,SKU_1224,T-shirt,45,"2020-03-01 23:00:00",33.13,31643.0,"United Kingdom",0.3,paypall,6.06,Electronics,In-store,"Not Returned",FedEx,London,Medium,1477.35,1471.29
830880,SKU_1340,"Desk Lamp",16,"2020-03-02 01:00:00",4.87,31826.0,Norway,0.04,paypall,20.64,Electronics,Online,"Not Returned",FedEx,Amsterdam,High,77.28,56.64
841804,SKU_1050,"Wireless Mouse",35,"2020-03-02 12:00:00",6.56,69272.0,Netherlands,0.48,"Bank Transfer",28.52,Electronics,Online,"Not Returned",FedEx,Paris,Medium,212.8,184.28
714685,SKU_1442,Headphones,48,"2020-03-02 14:00:00",76.05,60710.0,Italy,0.36,paypall,14.61,Electronics,In-store,Returned,DHL,Amsterdam,Low,3633.12,3618.51
697135,SKU_1580,Headphones,36,"2020-03-02 15:00:00",94.75,75978.0,"United Kingdom",0.03,"Bank Transfer",18.23,Electronics,Online,"Not Returned",DHL,London,Medium,3409.92,3391.69
688365,SKU_1686,Backpack,33,"2020-03-02 20:00:00",89.61,GUEST,France,0.4,paypall,16.97,Electronics,In-store,"Not Returned",DHL,London,Medium,2943.93,2926.96
662288,SKU_1564,"Blue Pen",7,"2020-03-03 02:00:00",6.01,85951.0,"United Kingdom",0.09,"Credit Card",14.58,Electronics,In-store,"Not Returned",FedEx,Paris,High,41.44,26.86
730235,SKU_1719,"Wireless Mouse",22,"2020-03-03 17:00:00",84.85,79956.0,Belgium,0.37,paypall,18.35,Electronics,In-store,"Not Returned","Royal Mail",Rome,High,1858.56,1840.21
912831,SKU_1958,Notebook,6,"2020-03-03 18:00:00",75.16,83975.0,Netherlands,0.22,"Bank Transfer",8.94,Electronics,In-store,"Not Returned",FedEx,Paris,Medium,449.64,440.7
997336,SKU_1550,"Wireless Mouse",12,"2020-03-03 22:00:00",30.3,91783.0,Netherlands,0.41,"Bank Transfer",23.42,Electronics,Online,"Not Returned",DHL,Paris,High,358.68,335.26
176218,SKU_1340,Backpack,15,"2020-03-04 02:00:00",21.24,29907.0,Belgium,0.26,"Credit Card",12.17,Electronics,Online,"Not Returned",FedEx,London,High,314.7,302.53
434402,SKU_1643,Headphones,44,"2020-03-04 10:00:00",97.72,32636.0,Belgium,0.14,"Bank Transfer",6.23,Electronics,Online,"Not Returned",UPS,Amsterdam,High,4293.52,4287.29
139986,SKU_1020,"USB Cable",25,"2020-03-04 11:00:00",5.39,83986.0,Norway,0.43,"Credit Card",26.07,Electronics,In-store,"Not Returned","Royal Mail",Paris,High,124,97.93
725646,SKU_1571,"Blue Pen",36,"2020-03-04 14:00:00",58.37,94592.0,Norway,0.05,paypall,17.65,Electronics,In-store,"Not Returned",FedEx,Rome,Low,2099.52,2081.87
830399,SKU_1016,"Office Chair",8,"2020-03-04 21:00:00",67.69,92486.0,Spain,0.49,paypall,8.43,Electronics,In-store,"Not Returned",DHL,Berlin,Medium,537.6,529.17
599876,SKU_1382,Backpack,31,"2020-03-05 02:00:00",69.84,29947.0,Netherlands,0.16,"Credit Card",26.23,Electronics,In-store,"Not Returned",DHL,Paris,High,2160.08,2133.85
745588,SKU_1564,"USB Cable",30,"2020-03-05 03:00:00",98.02,89249.0,Italy,0.46,paypall,29.95,Electronics,Online,Returned,UPS,Rome,Low,2926.8,2896.85
262491,SKU_1211,Notebook,8,"2020-03-05 18:00:00",2.94,86103.0,Germany,0,paypall,17.94,Electronics,In-store,"Not Returned",UPS,London,Medium,23.52,5.58
330785,SKU_1700,"Office Chair",15,"2020-03-06 03:00:00",50.2,36477.0,Sweden,0.01,"Credit Card",28.28,Electronics,Online,"Not Returned",DHL,Amsterdam,Medium,752.85,724.57
478387,SKU_1615,Headphones,44,"2020-03-06 07:00:00",91.3,34211.0,Italy,0.3,"Credit Card",10.4,Electronics,In-store,"Not Returned",FedEx,Paris,Medium,4004,3993.6
220674,SKU_1752,"Wall Clock",47,"2020-03-06 14:00:00",99.01,27310.0,Australia,0.48,"Bank Transfer",20.75,Electronics,Online,"Not Returned",DHL,London,High,4630.91,4610.16
881817,SKU_1118,"Blue Pen",32,"2020-03-06 15:00:00",49.24,12794.0,Australia,0.32,"Credit Card",23.22,Electronics,In-store,Returned,FedEx,Amsterdam,High,1565.44,1542.22
167642,SKU_1880,"Wireless Mouse",29,"2020-03-06 20:00:00",65.36,77305.0,Germany,0.24,"Bank Transfer",28.9,Electronics,In-store,"Not Returned","Royal Mail",Berlin,Medium,1888.48,1859.58
248757,SKU_1620,"Wireless Mouse",15,"2020-03-07 12:00:00",55.48,50479.0,Sweden,0.22,"Bank Transfer",14.25,Electronics,Online,"Not Returned",DHL,Amsterdam,Medium,828.9,814.65
531459,SKU_1790,"Desk Lamp",28,"2020-03-08 03:00:00",27.62,20032.0,Norway,0.08,"Bank Transfer",22.46,Electronics,Online,"Not Returned",UPS,Berlin,Medium,771.12,748.66
151226,SKU_1334,"Wireless Mouse",7,"2020-03-08 15:00:00",69.05,62631.0,Belgium,0.19,"Credit Card",6.93,Electronics,Online,"Not Returned",UPS,Rome,Low,482.02,475.09
705470,SKU_1923,"Desk Lamp",31,"2020-03-08 17:00:00",44.48,78325.0,Netherlands,0.38,"Credit Card",25.93,Electronics,Online,"Not Returned","Royal Mail",Berlin,Medium,1367.1,1341.17
575781,SKU_1163,"Wall Clock",37,"2020-03-08 18:00:00",32.27,74362.0,"United Kingdom",0.24,paypall,6.05,Electronics,In-store,"Not Returned",FedEx,Rome,Low,1185.11,1179.06
672212,SKU_1716,T-shirt,36,"2020-03-08 23:00:00",94.39,97698.0,Norway,0.36,paypall,27.06,Electronics,Online,"Not Returned",DHL,Paris,Medium,3385.08,3358.02
552268,SKU_1678,"USB Cable",41,"2020-03-09 02:00:00",32,37117.0,Norway,0.17,"Bank Transfer",14.73,Electronics,Online,"Not Returned",FedEx,Rome,Medium,1305.03,1290.3
490719,SKU_1829,Backpack,18,"2020-03-09 09:00:00",58.66,52069.0,Sweden,0.34,"Bank Transfer",9.32,Electronics,In-store,"Not Returned","Royal Mail",Berlin,Medium,1049.76,1040.44
579361,SKU_1211,"Office Chair",2,"2020-03-09 10:00:00",32.64,45647.0,Spain,0.36,"Credit Card",8.34,Electronics,In-store,"Not Returned",UPS,Amsterdam,High,64.56,56.22
976031,SKU_1950,"USB Cable",44,"2020-03-09 22:00:00",33.25,87802.0,Italy,0.47,paypall,15.56,Electronics,In-store,"Not Returned",FedEx,Berlin,Medium,1442.32,1426.76
582615,SKU_1953,Headphones,46,"2020-03-10 08:00:00",32.14,81400.0,Norway,0.19,paypall,14.44,Electronics,Online,"Not Returned",DHL,Paris,High,1469.7,1455.26
305550,SKU_1293,"Wall Clock",38,"2020-03-10 12:00:00",24.69,GUEST,"United Kingdom",0.46,paypall,20.64,Electronics,Online,Returned,FedEx,Berlin,Medium,920.74,900.1
800780,SKU_1104,"Office Chair",9,"2020-03-10 19:00:00",42.12,85480.0,Spain,0.46,"Bank Transfer",28.13,Electronics,Online,Returned,FedEx,Rome,Low,374.94,346.81
663178,SKU_1992,T-shirt,38,"2020-03-10 20:00:00",7.35,41697.0,Germany,0.13,paypall,6.24,Electronics,Online,"Not Returned",DHL,Paris,Low,274.36,268.12
599137,SKU_1114,"Office Chair",32,"2020-03-11 00:00:00",81.17,14363.0,Netherlands,0.04,"Bank Transfer",16.76,Electronics,In-store,"Not Returned",FedEx,Berlin,Medium,2596.16,2579.4
658296,SKU_1229,Notebook,4,"2020-03-11 06:00:00",83.36,31152.0,Australia,0.26,"Credit Card",12.23,Electronics,Online,"Not Returned","Royal Mail",Rome,Low,332.4,320.17
493276,SKU_1728,T-shirt,47,"2020-03-11 07:00:00",33.32,GUEST,France,0.07,paypall,28.64,Electronics,Online,"Not Returned",DHL,MAIN,Medium,1562.75,1534.11
713217,SKU_1227,"USB Cable",38,"2020-03-11 22:00:00",87.79,10434.0,Portugal,0.01,paypall,26.59,Electronics,Online,"Not Returned",DHL,Berlin,Medium,3335.64,3309.05
111344,SKU_1096,"Blue Pen",20,"2020-03-12 20:00:00",99.96,34335.0,France,0.36,"Credit Card",17.99,Electronics,In-store,"Not Returned",FedEx,Paris,Medium,1992,1974.01
692245,SKU_1669,"Wall Clock",16,"2020-03-12 22:00:00",96.49,58620.0,Spain,0.11,paypall,25.82,Electronics,Online,"Not Returned",FedEx,London,Medium,1542.08,1516.26
564071,SKU_1243,"Blue Pen",3,"2020-03-13 01:00:00",90.91,89147.0,Norway,0.17,"Credit Card",5.85,Electronics,In-store,"Not Returned",FedEx,Berlin,Low,272.22,266.37
817912,SKU_1502,"Office Chair",45,"2020-03-13 04:00:00",1.27,13077.0,Netherlands,0.44,"Bank Transfer",14.74,Electronics,Online,"Not Returned",DHL,Berlin,High,37.35,22.61
469040,SKU_1661,"White Mug",9,"2020-03-13 14:00:00",11.88,96463.0,Portugal,0.29,paypall,6.79,Electronics,Online,"Not Returned",FedEx,Rome,Medium,104.31,97.52
767542,SKU_1417,Notebook,8,"2020-03-13 15:00:00",74.18,75780.0,Australia,0.14,"Credit Card",17.31,Electronics,In-store,"Not Returned",DHL,Berlin,Medium,592.32,575.01
381685,SKU_1268,"Wall Clock",24,"2020-03-13 18:00:00",67.12,76168.0,Belgium,0.36,"Credit Card",21.72,Electronics,Online,"Not Returned","Royal Mail",Rome,Medium,1602.24,1580.52
764180,SKU_1189,T-shirt,18,"2020-03-13 23:00:00",78.41,38982.0,Australia,0.23,"Bank Transfer",17.28,Electronics,In-store,Returned,UPS,Berlin,Medium,1407.24,1389.96
442703,SKU_1764,Backpack,23,"2020-03-14 01:00:00",88.82,54810.0,"United States",0.38,"Credit Card",15.7,Electronics,Online,"Not Returned",UPS,Berlin,Low,2034.12,2018.42
349321,SKU_1637,"Desk Lamp",28,"2020-03-14 13:00:00",50.32,60398.0,Germany,0.25,"Credit Card",21.75,Electronics,In-store,"Not Returned",UPS,Amsterdam,Medium,1401.96,1380.21
166150,SKU_1368,"Wall Clock",35,"2020-03-14 14:00:00",76.12,21059.0,Italy,0.25,paypall,25.61,Electronics,Online,"Not Returned",FedEx,Paris,High,2655.45,2629.84
189613,SKU_1167,"Wireless Mouse",29,"2020-03-14 16:00:00",54.4,83343.0,Spain,0.07,"Bank Transfer",24.22,Electronics,In-store,"Not Returned",FedEx,Rome,High,1575.57,1551.35
221826,SKU_1563,"USB Cable",37,"2020-03-14 19:00:00",9.11,86808.0,Sweden,0.43,"Bank Transfer",7.79,Electronics,In-store,"Not Returned",DHL,Paris,High,321.16,313.37
550348,SKU_1807,"White Mug",14,"2020-03-14 22:00:00",63.02,91986.0,"United States",0.24,"Bank Transfer",10.56,Electronics,In-store,"Not Returned",FedEx,Paris,High,878.92,868.36
310017,SKU_1042,"Office Chair",19,"2020-03-14 23:00:00",33.92,13670.0,Italy,0.36,"Credit Card",23.46,Electronics,In-store,"Not Returned",UPS,London,Low,637.64,614.18
739896,SKU_1403,Notebook,25,"2020-03-15 12:00:00",36.89,60840.0,France,0.22,"Credit Card",6.98,Electronics,In-store,"Not Returned","Royal Mail",Rome,Medium,916.75,909.77
738112,SKU_1567,Headphones,1,"2020-03-15 15:00:00",48.72,47250.0,Italy,0.45,"Credit Card",17.73,Electronics,Online,"Not Returned",FedEx,Berlin,Low,48.27,30.54
223618,SKU_1152,"USB Cable",9,"2020-03-15 21:00:00",36.4,38803.0,Italy,0.42,paypall,25.48,Electronics,Online,"Not Returned",FedEx,Paris,High,323.82,298.34
652076,SKU_1922,"Office Chair",42,"2020-03-16 02:00:00",67.06,36302.0,Spain,0.49,paypall,8.67,Electronics,Online,"Not Returned",DHL,London,Low,2795.94,2787.27
375128,SKU_1033,"Wireless Mouse",2,"2020-03-16 16:00:00",85.99,98522.0,Australia,0.1,"Credit Card",17.14,Electronics,In-store,"Not Returned",DHL,Amsterdam,High,171.78,154.64
919471,SKU_1470,T-shirt,10,"2020-03-16 17:00:00",32.15,35616.0,Netherlands,0.16,"Bank Transfer",17.09,Electronics,In-store,"Not Returned",UPS,Berlin,High,319.9,302.81
970123,SKU_1740,"USB Cable",22,"2020-03-16 19:00:00",54.29,95334.0,Belgium,0.48,paypall,7.91,Electronics,In-store,"Not Returned",UPS,Berlin,High,1183.82,1175.91
281144,SKU_1213,T-shirt,3,"2020-03-17 00:00:00",97.19,GUEST,Germany,0.37,"Credit Card",7.35,Electronics,In-store,"Not Returned",DHL,MAIN,Medium,290.46,283.11
911006,SKU_1765,"Wall Clock",38,"2020-03-17 01:00:00",28.23,81716.0,Portugal,0.03,"Credit Card",16.47,Electronics,Online,Returned,"Royal Mail",Rome,High,1071.6,1055.13
209996,SKU_1284,Notebook,10,"2020-03-17 08:00:00",38.64,89806.0,Sweden,0.12,paypall,24.32,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,High,385.2,360.88
649239,SKU_1764,"USB Cable",23,"2020-03-17 10:00:00",28.44,42193.0,"United Kingdom",0.1,"Credit Card",20.26,Electronics,Online,"Not Returned","Royal Mail",Berlin,Low,651.82,631.56
845453,SKU_1959,"Desk Lamp",12,"2020-03-17 19:00:00",88.04,56677.0,France,0.35,paypall,24.71,Electronics,In-store,"Not Returned",FedEx,Paris,Medium,1052.28,1027.57
338506,SKU_1039,Headphones,45,"2020-03-18 07:00:00",41.02,30864.0,Belgium,0.15,"Credit Card",10.37,Electronics,In-store,"Not Returned",DHL,Paris,Low,1839.15,1828.78
853019,SKU_1901,"White Mug",43,"2020-03-18 08:00:00",1.55,70295.0,France,0.49,"Bank Transfer",26.75,Electronics,Online,"Not Returned",FedEx,Paris,Medium,45.58,18.83
599722,SKU_1622,"Office Chair",33,"2020-03-18 13:00:00",23.69,21982.0,Belgium,0.36,paypall,25.97,Electronics,Online,"Not Returned",FedEx,London,High,769.89,743.92
785117,SKU_1457,"USB Cable",34,"2020-03-18 14:00:00",65.09,32133.0,"United States",0.37,"Credit Card",21.42,Electronics,In-store,"Not Returned",UPS,Berlin,Low,2200.48,2179.06
835457,SKU_1233,"Office Chair",14,"2020-03-18 16:00:00",92.71,12536.0,"United States",0.4,"Credit Card",8.73,Electronics,Online,"Not Returned","Royal Mail",London,High,1292.34,1283.61
910694,SKU_1850,T-shirt,26,"2020-03-18 18:00:00",41.61,GUEST,"United Kingdom",0.35,"Credit Card",22.09,Electronics,In-store,Returned,"Royal Mail",MAIN,Medium,1072.76,1050.67
966867,SKU_1710,"Office Chair",18,"2020-03-18 19:00:00",65.98,56397.0,Netherlands,0.31,"Credit Card",10.57,Electronics,Online,"Not Returned",UPS,Rome,High,1182.06,1171.49
550195,SKU_1535,"White Mug",7,"2020-03-18 21:00:00",88.11,96462.0,Germany,0.03,"Bank Transfer",29.47,Electronics,In-store,"Not Returned",FedEx,Paris,Low,616.56,587.09
963561,SKU_1458,"White Mug",2,"2020-03-19 02:00:00",19.1,38143.0,France,0.4,"Credit Card",17.33,Electronics,In-store,"Not Returned",FedEx,Berlin,Medium,37.4,20.07
698069,SKU_1010,Backpack,9,"2020-03-19 12:00:00",57.22,82686.0,"United States",0.13,paypall,20.27,Electronics,Online,"Not Returned",DHL,Amsterdam,Medium,513.81,493.54
176898,SKU_1796,"USB Cable",29,"2020-03-19 16:00:00",37.28,75915.0,Portugal,0.07,"Credit Card",17.96,Electronics,Online,Returned,FedEx,Paris,High,1079.09,1061.13
107657,SKU_1732,"Desk Lamp",12,"2020-03-19 21:00:00",47.55,30216.0,Norway,0.05,paypall,26.78,Electronics,In-store,"Not Returned","Royal Mail",Berlin,Low,570,543.22
577602,SKU_1079,Headphones,24,"2020-03-19 22:00:00",7.14,92134.0,France,0.4,paypall,18.63,Electronics,In-store,"Not Returned",FedEx,London,High,161.76,143.13
107906,SKU_1684,Headphones,43,"2020-03-20 02:00:00",24.93,54502.0,Italy,0.3,"Credit Card",8.74,Electronics,In-store,"Not Returned",DHL,Berlin,High,1059.09,1050.35
423557,SKU_1288,"Wall Clock",42,"2020-03-20 03:00:00",5.73,40063.0,Norway,0.34,"Credit Card",14.71,Electronics,Online,"Not Returned","Royal Mail",Rome,Medium,226.38,211.67
815080,SKU_1021,Backpack,40,"2020-03-20 09:00:00",31.89,48212.0,Netherlands,0.07,paypall,8.09,Electronics,In-store,"Not Returned","Royal Mail",London,Low,1272.8,1264.71
727267,SKU_1077,"USB Cable",11,"2020-03-20 10:00:00",55.76,48541.0,Netherlands,0.2,"Credit Card",21.46,Electronics,Online,"Not Returned","Royal Mail",Berlin,Medium,611.16,589.7
183300,SKU_1671,"Office Chair",31,"2020-03-20 12:00:00",51.86,48592.0,"United States",0.25,"Credit Card",11.04,Electronics,In-store,"Not Returned",DHL,Amsterdam,Medium,1599.91,1588.87
904034,SKU_1529,Headphones,13,"2020-03-20 21:00:00",12.15,79671.0,France,0.44,paypall,29.18,Electronics,Online,"Not Returned",FedEx,Amsterdam,Medium,152.23,123.05
465464,SKU_1062,"Wall Clock",3,"2020-03-20 22:00:00",93.71,47624.0,Australia,0.09,"Credit Card",22.81,Electronics,In-store,"Not Returned",FedEx,Paris,Medium,280.86,258.05
125559,SKU_1378,T-shirt,13,"2020-03-21 09:00:00",23.39,39382.0,Netherlands,0.49,paypall,14.77,Electronics,In-store,"Not Returned",FedEx,Rome,Medium,297.7,282.93
992027,SKU_1326,T-shirt,13,"2020-03-21 10:00:00",71.23,96852.0,"United States",0.46,"Bank Transfer",23.76,Electronics,In-store,Returned,DHL,Amsterdam,Medium,920.01,896.25
212217,SKU_1877,"Blue Pen",11,"2020-03-21 16:00:00",55.2,45434.0,Belgium,0.49,"Bank Transfer",28.27,Electronics,In-store,"Not Returned",UPS,Paris,Low,601.81,573.54
228322,SKU_1628,"Office Chair",13,"2020-03-22 06:00:00",56.37,45143.0,Netherlands,0.49,"Bank Transfer",21.93,Electronics,Online,"Not Returned",DHL,Rome,High,726.44,704.51
756951,SKU_1964,"USB Cable",36,"2020-03-22 07:00:00",54.57,95062.0,Netherlands,0.28,paypall,12.88,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,Low,1954.44,1941.56
884108,SKU_1176,T-shirt,17,"2020-03-22 12:00:00",83.69,93368.0,Belgium,0.38,paypall,5.68,Electronics,In-store,"Not Returned",DHL,London,Low,1416.27,1410.59
526346,SKU_1459,"White Mug",15,"2020-03-22 22:00:00",8.57,87255.0,Italy,0.12,paypall,28.16,Electronics,Online,"Not Returned",DHL,Paris,Medium,126.75,98.59
781652,SKU_1332,"Office Chair",39,"2020-03-23 01:00:00",36.36,22219.0,Spain,0.32,"Credit Card",25.85,Electronics,In-store,"Not Returned",DHL,Amsterdam,High,1405.56,1379.71
148874,SKU_1099,"USB Cable",22,"2020-03-23 10:00:00",99.1,99716.0,Italy,0.35,"Bank Transfer",24.48,Electronics,In-store,"Not Returned",FedEx,Rome,High,2172.5,2148.02
595518,SKU_1296,"Blue Pen",5,"2020-03-24 00:00:00",17.43,90075.0,France,0.1,"Credit Card",26.11,Electronics,In-store,Returned,UPS,Berlin,Low,86.65,60.54
264134,SKU_1414,"Office Chair",26,"2020-03-24 08:00:00",6.57,GUEST,Australia,0.11,"Credit Card",13.22,Electronics,In-store,"Not Returned",UPS,Amsterdam,High,167.96,154.74
588972,SKU_1421,"Office Chair",44,"2020-03-24 11:00:00",79.16,76414.0,Germany,0.43,"Credit Card",29.91,Electronics,Online,"Not Returned",FedEx,Rome,High,3464.12,3434.21
363579,SKU_1544,"White Mug",47,"2020-03-25 06:00:00",23,71797.0,Sweden,0.37,paypall,10.9,Electronics,Online,"Not Returned",UPS,London,High,1063.61,1052.71
238563,SKU_1646,"Wall Clock",2,"2020-03-25 14:00:00",99.3,42186.0,"United States",0.38,paypall,15.98,Electronics,Online,"Not Returned",UPS,Paris,High,197.84,181.86
606047,SKU_1476,"Wireless Mouse",35,"2020-03-25 16:00:00",57.06,74172.0,France,0.28,paypall,10.72,Electronics,Online,"Not Returned",FedEx,Amsterdam,Low,1987.3,1976.58
649148,SKU_1265,Backpack,45,"2020-03-26 06:00:00",83.33,26325.0,Sweden,0.44,"Bank Transfer",13.86,Electronics,Online,"Not Returned",UPS,Rome,Low,3730.05,3716.19
389227,SKU_1809,Headphones,15,"2020-03-26 13:00:00",40.64,87681.0,Spain,0.09,paypall,15.13,Electronics,Online,"Not Returned",DHL,Berlin,Medium,608.25,593.12
842406,SKU_1023,"Wireless Mouse",49,"2020-03-26 14:00:00",31.42,18541.0,Spain,0.42,"Bank Transfer",28.52,Electronics,Online,"Not Returned","Royal Mail",Rome,High,1519,1490.48
943804,SKU_1260,"Blue Pen",27,"2020-03-26 15:00:00",20.39,GUEST,"United Kingdom",0.42,paypall,28.28,Electronics,Online,"Not Returned",UPS,MAIN,Low,539.19,510.91
632101,SKU_1195,"Wall Clock",45,"2020-03-26 17:00:00",62.28,25466.0,Norway,0.14,"Bank Transfer",23.53,Electronics,Online,Returned,FedEx,Amsterdam,Medium,2796.3,2772.77
717394,SKU_1332,"Blue Pen",7,"2020-03-26 21:00:00",69.66,45977.0,Netherlands,0.42,"Credit Card",18.02,Electronics,Online,"Not Returned","Royal Mail",Rome,High,484.68,466.66
537785,SKU_1954,T-shirt,25,"2020-03-27 01:00:00",68.52,26999.0,Belgium,0.44,"Credit Card",19.18,Electronics,Online,Returned,DHL,Berlin,Medium,1702,1682.82
912461,SKU_1320,"Desk Lamp",24,"2020-03-27 03:00:00",22.45,55831.0,France,0.48,"Bank Transfer",23.68,Electronics,In-store,"Not Returned","Royal Mail",Amsterdam,Low,527.28,503.6
244097,SKU_1446,"White Mug",1,"2020-03-27 04:00:00",58.64,28315.0,France,0.48,paypall,13.47,Electronics,Online,Returned,FedEx,Rome,High,58.16,44.69
332732,SKU_1376,"Blue Pen",7,"2020-03-27 05:00:00",4.01,66737.0,Portugal,0.29,"Credit Card",11.89,Electronics,In-store,Returned,DHL,Paris,High,26.04,14.15
713474,SKU_1089,"White Mug",46,"2020-03-27 07:00:00",44.86,19634.0,Sweden,0.35,paypall,17.06,Electronics,Online,Returned,FedEx,London,Medium,2047.46,2030.4
984200,SKU_1706,"USB Cable",5,"2020-03-27 08:00:00",48.25,79914.0,Italy,0.37,paypall,20.94,Electronics,In-store,"Not Returned",FedEx,Amsterdam,Medium,239.4,218.46
824238,SKU_1626,"USB Cable",36,"2020-03-27 10:00:00",16.37,33697.0,"United Kingdom",0.18,paypall,21.84,Electronics,Online,Returned,DHL,London,High,582.84,561
438076,SKU_1031,"Blue Pen",12,"2020-03-27 12:00:00",87.8,96366.0,"United Kingdom",0.08,paypall,22.8,Electronics,Online,"Not Returned",UPS,London,Low,1052.64,1029.84
440941,SKU_1790,"Office Chair",4,"2020-03-27 18:00:00",10.64,71876.0,France,0.06,"Bank Transfer",11.51,Electronics,In-store,"Not Returned",DHL,Amsterdam,High,42.32,30.81
872944,SKU_1070,Backpack,35,"2020-03-27 22:00:00",2.38,58941.0,France,0.35,"Credit Card",5.23,Electronics,Online,"Not Returned","Royal Mail",Rome,Low,71.05,65.82
