InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
233883,SKU_1871,T-shirt,41,"2020-01-13 02:00:00",70.95,54005.0,Italy,0.35,"Bank Transfer",19.59,Accessories,In-store,"Not Returned",DHL,Berlin,Low,2894.6,2875.01
418394,SKU_1695,"Wall Clock",4,"2020-01-13 03:00:00",14.99,79598.0,"United Kingdom",0.33,paypall,5.17,Electronics,Online,Returned,"Royal Mail",Rome,High,58.64,53.47
659042,SKU_1181,"Blue Pen",13,"2020-01-13 05:00:00",34,65625.0,Belgium,0.23,paypall,6.96,Electronics,In-store,Returned,FedEx,Rome,High,439.01,432.05
851102,SKU_1555,"USB Cable",34,"2020-01-13 06:00:00",45.44,91270.0,Belgium,0.12,paypall,20.06,Stationery,Online,"Not Returned",FedEx,Amsterdam,Low,1540.88,1520.82
862002,SKU_1209,"Wall Clock",46,"2020-01-13 07:00:00",10.52,74368.0,"United Kingdom",0.32,"Bank Transfer",5.84,Electronics,In-store,"Not Returned","Royal Mail",Berlin,High,469.2,463.36
242483,SKU_1848,T-shirt,18,"2020-01-13 08:00:00",74.28,32743.0,"United Kingdom",0.1,paypall,20.97,Furniture,In-store,"Not Returned",FedEx,London,High,1335.24,1314.27
758271,SKU_1967,"Blue Pen",24,"2020-01-13 09:00:00",64.47,GUEST,Germany,0.45,"Bank Transfer",10.03,Furniture,In-store,"Not Returned","Royal Mail",Paris,High,1536.48,1526.45
314835,SKU_1249,"Wireless Mouse",30,"2020-01-13 10:00:00",53.55,30420.0,"United Kingdom",0.25,"Credit Card",19.88,Stationery,Online,"Not Returned",UPS,Berlin,Low,1599,1579.12
501896,SKU_1511,"Wall Clock",10,"2020-01-13 11:00:00",18.87,92574.0,"United Kingdom",0.31,"Bank Transfer",9.06,Accessories,In-store,"Not Returned","Royal Mail",Amsterdam,Medium,185.6,176.54
184896,SKU_1595,"Office Chair",2,"2020-01-13 12:00:00",18.11,87362.0,Australia,0.31,paypall,9.28,Apparel,Online,"Not Returned",UPS,Amsterdam,Medium,35.6,26.32
577095,SKU_1138,"White Mug",43,"2020-01-13 13:00:00",20.93,78561.0,Sweden,0.22,"Credit Card",6.02,Accessories,Online,"Not Returned",FedEx,London,High,890.53,884.51
171295,SKU_1989,"Desk Lamp",29,"2020-01-13 14:00:00",78.99,95846.0,France,0.31,"Credit Card",23.75,Furniture,In-store,"Not Returned",FedEx,Amsterdam,Medium,2281.72,2257.97
843974,SKU_1986,"Office Chair",1,"2020-01-13 15:00:00",36.68,19976.0,Sweden,0.13,paypall,16.97,Furniture,Online,"Not Returned",FedEx,Paris,Medium,36.55,19.58
987121,SKU_1230,"USB Cable",17,"2020-01-13 16:00:00",38.12,14626.0,Portugal,0.43,paypall,17.87,Accessories,In-store,"Not Returned",DHL,Paris,Medium,640.73,622.86
373255,SKU_1909,Headphones,22,"2020-01-13 17:00:00",36.17,66940.0,Portugal,0.3,"Bank Transfer",23.22,Electronics,Online,"Not Returned",DHL,Paris,High,789.14,765.92
399648,SKU_1937,"USB Cable",26,"2020-01-13 18:00:00",13.63,13846.0,Portugal,0.36,paypall,21.17,Accessories,Online,"Not Returned","Royal Mail",Rome,High,345.02,323.85
757162,SKU_1974,"Wireless Mouse",10,"2020-01-13 19:00:00",85.27,34037.0,Portugal,0.21,"Bank Transfer",9.91,Apparel,In-store,"Not Returned",FedEx,Berlin,Medium,850.6,840.69
108155,SKU_1011,Headphones,8,"2020-01-13 20:00:00",57.33,27902.0,Sweden,0.43,paypall,11.85,Accessories,Online,"Not Returned",FedEx,Berlin,Medium,455.2,443.35
566872,SKU_1979,"Office Chair",20,"2020-01-13 21:00:00",99.49,66028.0,Spain,0.43,"Bank Transfer",26.86,Electronics,In-store,"Not Returned",FedEx,Paris,Medium,1981.2,1954.34
925816,SKU_1272,Notebook,22,"2020-01-13 22:00:00",52.22,67413.0,Sweden,0.28,paypall,16.02,Apparel,In-store,"Not Returned",UPS,London,Medium,1142.68,1126.66
474705,SKU_1487,Backpack,48,"2020-01-13 23:00:00",69.23,83358.0,Italy,0.06,"Bank Transfer",5.61,Stationery,Online,"Not Returned",UPS,Berlin,High,3320.16,3314.55
671542,SKU_1089,"White Mug",24,"2020-01-14 00:00:00",81.18,22155.0,Belgium,0.28,"Bank Transfer",21.57,Stationery,In-store,"Not Returned",DHL,Paris,Medium,1941.6,1920.03
908350,SKU_1973,"Wall Clock",22,"2020-01-14 01:00:00",81.86,21037.0,Italy,0.22,"Credit Card",8.31,Accessories,Online,"Not Returned","Royal Mail",Rome,High,1796.08,1787.77
654594,SKU_1537,"Office Chair",49,"2020-01-14 03:00:00",38.66,45422.0,Australia,0.24,paypall,6.78,Stationery,Online,"Not Returned","Royal Mail",Paris,Medium,1882.58,1875.8
247718,SKU_1942,"White Mug",28,"2020-01-14 04:00:00",15.63,31772.0,France,0.38,paypall,18.47,Furniture,Online,"Not Returned",FedEx,Rome,Low,427,408.53
408987,SKU_1664,"Desk Lamp",2,"2020-01-14 05:00:00",77.17,48088.0,Italy,0.39,"Credit Card",19.29,Apparel,In-store,"Not Returned",UPS,Rome,Low,153.56,134.27
745263,SKU_1984,Backpack,42,"2020-01-14 06:00:00",62.97,23492.0,Portugal,0.07,paypall,18.43,Electronics,Online,"Not Returned",DHL,Amsterdam,Medium,2641.8,2623.37
458745,SKU_1571,"Wall Clock",37,"2020-01-14 07:00:00",17.88,98641.0,"United States",0.32,"Credit Card",6.31,Accessories,In-store,"Not Returned",DHL,London,High,649.72,643.41
207512,SKU_1059,"USB Cable",4,"2020-01-14 08:00:00",50.17,41490.0,Germany,0.1,"Credit Card",6.11,Apparel,Online,"Not Returned","Royal Mail",Amsterdam,High,200.28,194.17
247443,SKU_1794,"Wireless Mouse",37,"2020-01-14 09:00:00",57.41,83955.0,Italy,0.1,paypall,13.55,Accessories,In-store,"Not Returned","Royal Mail",Rome,Medium,2120.47,2106.92
570587,SKU_1170,"Wireless Mouse",21,"2020-01-14 10:00:00",86.65,GUEST,Netherlands,0.04,"Bank Transfer",28.08,Apparel,Online,"Not Returned","Royal Mail",MAIN,High,1818.81,1790.73
473616,SKU_1587,Notebook,26,"2020-01-14 11:00:00",9.52,79693.0,Spain,0.25,"Bank Transfer",19.67,Furniture,Online,"Not Returned",FedEx,Amsterdam,Low,241.02,221.35
757409,SKU_1787,Backpack,15,"2020-01-14 12:00:00",17.02,48867.0,Netherlands,0.26,paypall,21.73,Accessories,Online,"Not Returned","Royal Mail",Paris,Medium,251.4,229.67
786976,SKU_1446,"White Mug",35,"2020-01-14 13:00:00",53.85,40737.0,"United Kingdom",0.29,paypall,10.35,Electronics,Online,"Not Returned",DHL,London,High,1874.6,1864.25
465871,SKU_1719,T-shirt,47,"2020-01-14 14:00:00",5.53,87950.0,Norway,0.11,"Credit Card",20.94,Accessories,In-store,"Not Returned",FedEx,Rome,Low,254.74,233.8
475037,SKU_1920,Backpack,15,"2020-01-14 15:00:00",38.97,70628.0,Australia,0.38,paypall,19.72,Accessories,In-store,"Not Returned",FedEx,Rome,Medium,578.85,559.13
907364,SKU_1666,"Wireless Mouse",22,"2020-01-14 16:00:00",2.56,52162.0,Portugal,0.11,"Credit Card",17.85,Electronics,Online,"Not Returned",DHL,London,Medium,53.9,36.05
217796,SKU_1691,"USB Cable",1,"2020-01-14 17:00:00",26.49,58638.0,"United Kingdom",0.34,paypall,23.13,Furniture,In-store,"Not Returned",UPS,Rome,High,26.15,3.02
292506,SKU_1009,"White Mug",10,"2020-01-14 19:00:00",29.31,98299.0,Australia,0.07,paypall,7.77,Accessories,Online,"Not Returned","Royal Mail",Berlin,Low,292.4,284.63
369544,SKU_1177,"White Mug",48,"2020-01-14 21:00:00",35.38,92841.0,France,0.06,"Bank Transfer",27.56,Electronics,Online,Returned,UPS,London,High,1695.36,1667.8
480002,SKU_1797,"USB Cable",1,"2020-01-14 22:00:00",89.37,33323.0,Norway,0.13,paypall,8.0,Stationery,Online,"Not Returned",FedEx,Berlin,High,89.24,81.24
798002,SKU_1256,T-shirt,12,"2020-01-14 23:00:00",28.41,81681.0,"United States",0.08,"Bank Transfer",11.15,Electronics,Online,"Not Returned","Royal Mail",Berlin,Low,339.96,328.81
639439,SKU_1309,"Office Chair",41,"2020-01-15 00:00:00",13.71,26855.0,Netherlands,0.22,"Credit Card",15.81,Furniture,Online,"Not Returned",UPS,Rome,High,553.09,537.28
690978,SKU_1515,T-shirt,24,"2020-01-15 01:00:00",6.94,69249.0,Spain,0.38,"Bank Transfer",9.97,Furniture,Online,"Not Returned",DHL,Amsterdam,Medium,157.44,147.47
628787,SKU_1214,"Office Chair",26,"2020-01-15 02:00:00",99.22,73669.0,"United States",0.19,paypall,14.37,Electronics,Online,"Not Returned",DHL,Paris,Low,2574.78,2560.41
630583,SKU_1902,"Wireless Mouse",43,"2020-01-15 03:00:00",10.51,88420.0,Netherlands,0.16,"Bank Transfer",15.78,Accessories,In-store,"Not Returned","Royal Mail",Berlin,High,445.05,429.27
488215,SKU_1029,"Desk Lamp",2,"2020-01-15 04:00:00",36.79,26750.0,"United States",0.27,paypall,6.59,Electronics,In-store,"Not Returned",UPS,Amsterdam,Low,73.04,66.45
898615,SKU_1064,T-shirt,19,"2020-01-15 06:00:00",23.45,65931.0,Italy,0.46,"Bank Transfer",17.12,Electronics,Online,"Not Returned",DHL,Rome,Low,436.81,419.69
522515,SKU_1635,"Wall Clock",25,"2020-01-15 07:00:00",7.42,GUEST,"United States",0.1,"Bank Transfer",8.87,Electronics,In-store,"Not Returned",DHL,Amsterdam,Low,183,174.13
768234,SKU_1796,"Blue Pen",39,"2020-01-15 08:00:00",54.62,67364.0,Spain,0.21,"Bank Transfer",24.93,Furniture,In-store,"Not Returned","Royal Mail",Berlin,High,2121.99,2097.06
478480,SKU_1152,Backpack,1,"2020-01-15 09:00:00",4.46,60315.0,Netherlands,0.08,paypall,28.32,Apparel,Online,"Not Returned",DHL,Rome,Medium,4.38,-23.94
132711,SKU_1039,Notebook,31,"2020-01-15 10:00:00",72.24,65709.0,Portugal,0.1,"Credit Card",5.83,Stationery,Online,"Not Returned",DHL,Amsterdam,Low,2236.34,2230.51
891971,SKU_1025,"White Mug",4,"2020-01-15 11:00:00",60.43,37566.0,Portugal,0.11,paypall,15.94,Electronics,In-store,"Not Returned",DHL,Rome,Medium,241.28,225.34
601157,SKU_1272,"USB Cable",3,"2020-01-15 12:00:00",23.94,69513.0,Spain,0.24,"Credit Card",19.59,Apparel,Online,"Not Returned","Royal Mail",Rome,Medium,71.1,51.51
284423,SKU_1158,"Wall Clock",36,"2020-01-15 13:00:00",49.64,74102.0,Norway,0.42,"Bank Transfer",16.39,Furniture,Online,"Not Returned","Royal Mail",London,Medium,1771.92,1755.53
616349,SKU_1700,Headphones,11,"2020-01-15 14:00:00",1.66,71174.0,Germany,0.49,"Credit Card",27.35,Furniture,In-store,"Not Returned",FedEx,Paris,High,12.87,-14.48
803714,SKU_1775,Backpack,19,"2020-01-15 15:00:00",54.66,GUEST,"United States",0.47,paypall,21.01,Electronics,Online,"Not Returned",DHL,MAIN,Low,1029.61,1008.6
757917,SKU_1580,Headphones,9,"2020-01-15 16:00:00",77.72,46821.0,Spain,0.29,"Credit Card",8.88,Stationery,Online,"Not Returned",UPS,Rome,Low,696.87,687.99
924792,SKU_1000,T-shirt,42,"2020-01-15 17:00:00",6.77,66163.0,Italy,0.43,paypall,29.15,Accessories,Online,"Not Returned",DHL,Amsterdam,Low,266.28,237.13
837378,SKU_1078,Backpack,41,"2020-01-15 18:00:00",23.32,GUEST,Spain,0.26,paypall,22.68,Apparel,Online,"Not Returned",UPS,Paris,High,945.46,922.78
233272,SKU_1227,"Wall Clock",20,"2020-01-15 19:00:00",62.74,72075.0,Germany,0.3,paypall,6.09,Furniture,Online,"Not Returned",UPS,Rome,High,1248.8,1242.71
867836,SKU_1326,T-shirt,9,"2020-01-15 20:00:00",5.75,77866.0,Norway,0.21,"Bank Transfer",25.84,Apparel,Online,"Not Returned",DHL,Paris,High,49.86,24.02
802335,SKU_1557,"Desk Lamp",18,"2020-01-15 21:00:00",81.72,74524.0,Australia,0.02,"Bank Transfer",18.38,Accessories,Online,Returned,"Royal Mail",Rome,Medium,1470.6,1452.22
907789,SKU_1619,Backpack,45,"2020-01-15 22:00:00",33.12,91141.0,Sweden,0.38,paypall,23.83,Stationery,Online,Returned,FedEx,Berlin,High,1473.3,1449.47
743409,SKU_1500,"Blue Pen",36,"2020-01-15 23:00:00",21.89,91317.0,Australia,0.3,"Bank Transfer",25.23,Furniture,In-store,"Not Returned","Royal Mail",Rome,Low,777.24,752.01
177505,SKU_1474,"Wall Clock",42,"2020-01-16 00:00:00",85.33,96672.0,Australia,0.45,"Bank Transfer",11.36,Stationery,Online,"Not Returned",FedEx,Paris,High,3564.96,3553.6
102869,SKU_1354,Backpack,32,"2020-01-16 01:00:00",65.78,37314.0,Belgium,0.04,"Bank Transfer",28.56,Electronics,In-store,"Not Returned",UPS,Amsterdam,Medium,2103.68,2075.12
881474,SKU_1123,"Desk Lamp",4,"2020-01-16 02:00:00",89.98,55419.0,"United Kingdom",0.11,paypall,18.79,Accessories,Online,"Not Returned",DHL,Berlin,Medium,359.48,340.69
554351,SKU_1986,"Desk Lamp",30,"2020-01-16 03:00:00",39.67,58164.0,"United Kingdom",0.42,"Bank Transfer",25.2,Accessories,Online,"Not Returned","Royal Mail",London,Low,1177.5,1152.3
412252,SKU_1659,Headphones,11,"2020-01-16 04:00:00",98,72205.0,Netherlands,0.5,"Credit Card",28.98,Stationery,In-store,"Not Returned",FedEx,Rome,Medium,1072.5,1043.52
736584,SKU_1977,T-shirt,42,"2020-01-16 05:00:00",95.54,21909.0,"United States",0.46,"Bank Transfer",28.49,Electronics,In-store,"Not Returned",FedEx,Berlin,High,3993.36,3964.87
718467,SKU_1423,Notebook,19,"2020-01-16 06:00:00",57.43,48484.0,France,0.43,paypall,10.65,Electronics,Online,"Not Returned",DHL,Berlin,Medium,1083,1072.35
190272,SKU_1251,"Wireless Mouse",18,"2020-01-16 07:00:00",73.03,41488.0,Australia,0.49,"Bank Transfer",10.65,Stationery,Online,"Not Returned",DHL,Paris,High,1305.72,1295.07
138467,SKU_1513,"Wireless Mouse",45,"2020-01-16 08:00:00",37.86,52544.0,Italy,0.1,"Bank Transfer",9.98,Furniture,Online,"Not Returned",UPS,Rome,Medium,1699.2,1689.22
909760,SKU_1733,"Wall Clock",5,"2020-01-16 09:00:00",6.75,20294.0,"United States",0.31,"Credit Card",7.78,Accessories,In-store,"Not Returned",DHL,Berlin,Low,32.2,24.42
977844,SKU_1700,"Wireless Mouse",43,"2020-01-16 10:00:00",33.67,68841.0,Australia,0.37,paypall,5.69,Accessories,Online,"Not Returned",DHL,Amsterdam,Medium,1431.9,1426.21
580047,SKU_1506,Headphones,38,"2020-01-16 11:00:00",26.46,28476.0,Portugal,0.19,paypall,27.54,Accessories,Online,"Not Returned",UPS,Rome,Medium,998.26,970.72
759347,SKU_1485,T-shirt,19,"2020-01-16 12:00:00",14.31,22500.0,Germany,0.25,"Bank Transfer",7.87,Apparel,Online,"Not Returned",FedEx,Rome,Low,267.14,259.27
158871,SKU_1477,Notebook,20,"2020-01-16 13:00:00",49.04,GUEST,Belgium,0.04,paypall,22.13,Electronics,In-store,"Not Returned",FedEx,MAIN,High,980,957.87
228391,SKU_1582,Notebook,2,"2020-01-16 14:00:00",93.45,53078.0,Portugal,0.2,"Credit Card",9.68,Accessories,In-store,"Not Returned",FedEx,London,Low,186.5,176.82
539430,SKU_1870,Notebook,19,"2020-01-16 15:00:00",88.51,35264.0,Germany,0.48,"Credit Card",26.57,Apparel,In-store,"Not Returned",UPS,Rome,Low,1672.57,1646
710704,SKU_1332,"Blue Pen",37,"2020-01-16 16:00:00",28.9,78193.0,Germany,0.17,"Credit Card",13.69,Stationery,In-store,"Not Returned","Royal Mail",Berlin,Medium,1063.01,1049.32
956703,SKU_1608,"Wireless Mouse",43,"2020-01-16 17:00:00",99.98,87325.0,Germany,0.08,paypall,25.28,Stationery,In-store,Returned,"Royal Mail",Amsterdam,Medium,4295.7,4270.42
930496,SKU_1231,"White Mug",11,"2020-01-16 18:00:00",91.13,67790.0,Portugal,0.45,"Credit Card",29.4,Apparel,Online,"Not Returned",DHL,Amsterdam,High,997.48,968.08
356687,SKU_1541,"Wireless Mouse",13,"2020-01-16 19:00:00",10.29,96397.0,Netherlands,0.05,paypall,12.01,Apparel,Online,"Not Returned",FedEx,London,Low,133.12,121.11
825451,SKU_1029,Backpack,20,"2020-01-16 20:00:00",25.01,41399.0,Portugal,0.1,"Bank Transfer",7.52,Electronics,In-store,"Not Returned","Royal Mail",London,High,498.2,490.68
207450,SKU_1726,"Wireless Mouse",42,"2020-01-16 21:00:00",33.58,20893.0,Portugal,0.49,"Bank Transfer",27.09,Electronics,Online,"Not Returned",FedEx,London,High,1389.78,1362.69
271890,SKU_1172,"Blue Pen",42,"2020-01-16 22:00:00",23.12,27279.0,Australia,0.34,paypall,19.39,Furniture,In-store,"Not Returned",DHL,Paris,Medium,956.76,937.37
538741,SKU_1791,Headphones,2,"2020-01-16 23:00:00",14.96,65524.0,Australia,0.17,"Credit Card",17.25,Accessories,Online,"Not Returned","Royal Mail",Berlin,High,29.58,12.33
381974,SKU_1467,Notebook,9,"2020-01-17 00:00:00",40.76,96502.0,Sweden,0.33,"Credit Card",10.95,Apparel,In-store,"Not Returned",UPS,Paris,High,363.87,352.92
500109,SKU_1475,"Office Chair",45,"2020-01-17 01:00:00",59.5,GUEST,Spain,0.38,paypall,15.3,Apparel,Online,Returned,DHL,MAIN,High,2660.4,2645.1
216381,SKU_1951,"USB Cable",7,"2020-01-17 02:00:00",76.65,19655.0,Norway,0.13,"Credit Card",26.96,Furniture,In-store,"Not Returned",FedEx,Paris,High,535.64,508.68
573125,SKU_1722,Backpack,4,"2020-01-17 03:00:00",89.81,79290.0,Netherlands,0.31,"Bank Transfer",20.4,Apparel,In-store,"Not Returned",UPS,London,High,358,337.6
671621,SKU_1316,"Wireless Mouse",48,"2020-01-17 04:00:00",38.07,73119.0,Norway,0.37,paypall,19.41,Stationery,In-store,"Not Returned",UPS,Berlin,Medium,1809.6,1790.19
234508,SKU_1396,"White Mug",2,"2020-01-17 05:00:00",63.59,34992.0,"United States",0.03,paypall,5.6,Accessories,In-store,Returned,FedEx,Berlin,Low,127.12,121.52
829650,SKU_1124,"Blue Pen",23,"2020-01-17 06:00:00",48.11,21572.0,"United States",0.36,"Credit Card",13.09,Electronics,In-store,"Not Returned",FedEx,Rome,Low,1098.25,1085.16
962645,SKU_1079,Backpack,1,"2020-01-17 07:00:00",70.03,58975.0,Norway,0.42,"Credit Card",27.41,Accessories,Online,"Not Returned",DHL,Paris,Low,69.61,42.2
499111,SKU_1695,"Wireless Mouse",49,"2020-01-17 08:00:00",73.46,71315.0,"United Kingdom",0.27,"Bank Transfer",26.14,Electronics,In-store,"Not Returned",FedEx,Amsterdam,Medium,3586.31,3560.17
250810,SKU_1526,"White Mug",5,"2020-01-17 09:00:00",2.78,82707.0,Italy,0.45,"Bank Transfer",19.54,Stationery,Online,Returned,"Royal Mail",Amsterdam,Medium,11.65,-7.89
392890,SKU_1522,"Office Chair",32,"2020-01-17 10:00:00",69.65,36996.0,Belgium,0.18,"Credit Card",8.28,Furniture,In-store,"Not Returned",UPS,Rome,Medium,2223.04,2214.76
673665,SKU_1395,Backpack,19,"2020-01-17 11:00:00",5.92,70348.0,Australia,0.48,"Bank Transfer",27.23,Stationery,Online,"Not Returned",FedEx,London,High,103.36,76.13
940477,SKU_1853,"Blue Pen",31,"2020-01-17 12:00:00",23.43,10600.0,France,0.31,"Bank Transfer",21.54,Accessories,Online,"Not Returned",DHL,London,Medium,716.72,695.18
460032,SKU_1088,"Wall Clock",4,"2020-01-17 13:00:00",29.77,83954.0,Portugal,0.33,"Credit Card",28.88,Furniture,Online,"Not Returned",UPS,Berlin,High,117.76,88.88
469599,SKU_1002,"Desk Lamp",7,"2020-01-17 14:00:00",60.7,74799.0,"United States",0.46,paypall,27.71,Stationery,Online,"Not Returned",FedEx,Amsterdam,High,421.68,393.97
850020,SKU_1600,"White Mug",33,"2020-01-17 16:00:00",48.31,98183.0,"United Kingdom",0.46,paypall,17.82,Stationery,In-store,"Not Returned",DHL,Amsterdam,High,1579.05,1561.23
979611,SKU_1520,Headphones,6,"2020-01-17 17:00:00",60.25,79470.0,Netherlands,0.45,"Credit Card",17.49,Apparel,Online,"Not Returned",UPS,Paris,Medium,358.8,341.31
271836,SKU_1987,"Office Chair",34,"2020-01-17 18:00:00",96.47,72229.0,Norway,0.24,"Bank Transfer",10.87,Furniture,Online,"Not Returned",DHL,Berlin,High,3271.82,3260.95
829903,SKU_1557,"USB Cable",15,"2020-01-17 19:00:00",65,44602.0,"United States",0.32,"Bank Transfer",12.74,Furniture,In-store,"Not Returned",FedEx,Amsterdam,Medium,970.2,957.46
145714,SKU_1605,Headphones,28,"2020-01-17 20:00:00",71.78,66936.0,Sweden,0.02,paypall,29.01,Apparel,Online,"Not Returned",DHL,London,Medium,2009.28,1980.27
727234,SKU_1070,Notebook,16,"2020-01-17 21:00:00",35.23,56701.0,Portugal,0.08,"Bank Transfer",6.34,Accessories,Online,"Not Returned","Royal Mail",Berlin,High,562.4,556.06
996048,SKU_1699,"Wireless Mouse",21,"2020-01-17 22:00:00",43.84,52260.0,Australia,0.33,"Bank Transfer",26.21,Furniture,Online,"Not Returned","Royal Mail",Amsterdam,Medium,913.71,887.5
730271,SKU_1138,Notebook,22,"2020-01-17 23:00:00",14.4,GUEST,France,0.21,"Bank Transfer",22.87,Accessories,In-store,"Not Returned",UPS,Berlin,Low,312.18,289.31
566960,SKU_1009,T-shirt,33,"2020-01-18 00:00:00",34.78,51426.0,"United States",0.38,paypall,6.79,Furniture,Online,"Not Returned",UPS,Paris,High,1135.2,1128.41
811851,SKU_1514,"White Mug",35,"2020-01-18 01:00:00",8.58,61025.0,Belgium,0.11,"Credit Card",16.74,Electronics,Online,"Not Returned",DHL,Rome,Medium,296.45,279.71
224123,SKU_1530,"Blue Pen",25,"2020-01-18 02:00:00",37.79,87892.0,"United States",0.24,"Credit Card",14.02,Electronics,Online,"Not Returned",DHL,Berlin,High,938.75,924.73
405628,SKU_1129,"White Mug",40,"2020-01-18 03:00:00",73.8,12606.0,Spain,0.33,"Bank Transfer",16.38,Apparel,Online,"Not Returned",UPS,Paris,High,2938.8,2922.42
182989,SKU_1400,"Wall Clock",26,"2020-01-18 04:00:00",70.16,19601.0,Portugal,0.29,paypall,16.03,Electronics,Online,"Not Returned",UPS,Berlin,Medium,1816.62,1800.59
398356,SKU_1220,"Blue Pen",19,"2020-01-18 05:00:00",57.33,48865.0,Italy,0.17,"Credit Card",14.33,Electronics,Online,"Not Returned",FedEx,Rome,Low,1086.04,1071.71
929957,SKU_1641,T-shirt,20,"2020-01-18 06:00:00",48.45,87631.0,Spain,0.15,paypall,10.62,Accessories,Online,"Not Returned","Royal Mail",London,Medium,966,955.38
278274,SKU_1436,"Wireless Mouse",30,"2020-01-18 07:00:00",82.62,76959.0,"United Kingdom",0.01,"Credit Card",23.83,Furniture,In-store,"Not Returned",UPS,Berlin,Low,2478.3,2454.47
425352,SKU_1112,Backpack,47,"2020-01-18 09:00:00",99.29,71707.0,Norway,0.01,"Credit Card",29.26,Electronics,In-store,"Not Returned","Royal Mail",London,Low,4666.16,4636.9
920260,SKU_1649,"Wall Clock",36,"2020-01-18 10:00:00",2.78,40761.0,"United Kingdom",0.13,"Credit Card",26.77,Stationery,In-store,"Not Returned",DHL,London,Low,95.4,68.63
511927,SKU_1451,"Office Chair",20,"2020-01-18 11:00:00",11.79,GUEST,Netherlands,0.44,paypall,7.49,Apparel,In-store,"Not Returned",DHL,Rome,Medium,227,219.51
889852,SKU_1554,"Wall Clock",41,"2020-01-18 12:00:00",36.66,55598.0,"United Kingdom",0,"Credit Card",15.4,Accessories,Online,"Not Returned","Royal Mail",Rome,Medium,1503.06,1487.66
983184,SKU_1217,Headphones,45,"2020-01-18 13:00:00",63.79,34714.0,"United States",0.15,"Bank Transfer",24.98,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,Medium,2863.8,2838.82
231373,SKU_1057,T-shirt,22,"2020-01-18 14:00:00",63.28,41674.0,Sweden,0.23,"Credit Card",23.39,Stationery,In-store,"Not Returned",FedEx,London,High,1387.1,1363.71
538452,SKU_1112,Headphones,37,"2020-01-18 15:00:00",86.73,96532.0,"United States",0.34,"Bank Transfer",20.53,Electronics,Online,"Not Returned",FedEx,Paris,Medium,3196.43,3175.9
215294,SKU_1699,"White Mug",27,"2020-01-18 16:00:00",54.06,31323.0,Norway,0.23,"Bank Transfer",13.61,Electronics,Online,"Not Returned",DHL,Rome,Medium,1453.41,1439.8
559451,SKU_1121,"USB Cable",32,"2020-01-18 17:00:00",25.41,90490.0,Australia,0.36,"Bank Transfer",18.24,Electronics,In-store,"Not Returned",UPS,Paris,High,801.6,783.36
748307,SKU_1407,"Wall Clock",46,"2020-01-18 18:00:00",15.65,99093.0,Germany,0.22,paypall,20.66,Apparel,In-store,Returned,DHL,Rome,Low,709.78,689.12
165726,SKU_1459,"USB Cable",22,"2020-01-18 19:00:00",50.02,75119.0,"United Kingdom",0.37,"Bank Transfer",7.45,Stationery,In-store,"Not Returned",DHL,Berlin,High,1092.3,1084.85
241564,SKU_1084,"USB Cable",8,"2020-01-18 20:00:00",97.94,GUEST,Italy,0.11,"Credit Card",9.64,Accessories,In-store,Returned,DHL,MAIN,High,782.64,773
477812,SKU_1617,"Wireless Mouse",12,"2020-01-18 21:00:00",60.08,GUEST,France,0.09,"Bank Transfer",7.12,Apparel,Online,Returned,"Royal Mail",MAIN,Low,719.88,712.76
368246,SKU_1399,"White Mug",25,"2020-01-18 22:00:00",9.67,35393.0,Spain,0.05,"Credit Card",8.52,Electronics,Online,Returned,DHL,Rome,Low,240.5,231.98
805696,SKU_1355,Backpack,18,"2020-01-18 23:00:00",5.62,54746.0,Netherlands,0.27,paypall,29.57,Electronics,In-store,Returned,UPS,Rome,Low,96.3,66.73
218015,SKU_1098,T-shirt,1,"2020-01-19 00:00:00",70.12,93701.0,Portugal,0.08,"Credit Card",22.67,Electronics,Online,"Not Returned",DHL,Paris,Low,70.04,47.37
840674,SKU_1520,Backpack,32,"2020-01-19 01:00:00",70.58,47414.0,Sweden,0.05,paypall,29.65,Stationery,In-store,"Not Returned","Royal Mail",Berlin,High,2256.96,2227.31
354079,SKU_1517,Backpack,46,"2020-01-19 02:00:00",60.27,42667.0,Germany,0.32,paypall,11.21,Furniture,In-store,"Not Returned",DHL,Amsterdam,Medium,2757.7,2746.49
650929,SKU_1107,"Blue Pen",2,"2020-01-19 03:00:00",71.03,34484.0,Germany,0.09,"Bank Transfer",10.09,Stationery,In-store,"Not Returned",FedEx,Amsterdam,Low,141.88,131.79
789944,SKU_1960,"Wireless Mouse",36,"2020-01-19 04:00:00",26.85,45161.0,Netherlands,0.25,"Bank Transfer",23.51,Electronics,Online,Returned,FedEx,London,High,957.6,934.09
788105,SKU_1973,"Wall Clock",46,"2020-01-19 05:00:00",46.85,85184.0,Spain,0.22,"Credit Card",24.77,Stationery,Online,"Not Returned","Royal Mail",Amsterdam,Medium,2144.98,2120.21
613758,SKU_1151,T-shirt,22,"2020-01-19 06:00:00",55.49,95395.0,France,0.21,"Credit Card",25.58,Apparel,Online,"Not Returned",DHL,London,Medium,1216.16,1190.58
